TF,target,score
NFKBIA,COL5A1,0.5374445256491626
SPIB,H6PD,0.5374380609071823
GATA6,CLDN11,0.53743461262835
SCD5,AP4S1,0.5374296956964625
NFKBIA,GBP4,0.5374284535599987
POU2AF1,SLC25A45,0.5373880396551899
MAFF,HYAL4,0.5373858369890937
SP100,STAR,0.5373701505429065
NFKBIA,MT-ND4L,0.537338647849038
SPIB,ASTN2,0.5373282697405821
AHR,LRRC27,0.5373254767059644
POU2AF1,RAB42,0.537323355576958
SPIB,FAM83E,0.5373204427229094
IRF1,MGAT4A,0.5372999580628617
SHOX2,TRDN,0.537281202029527
IRF1,CARD6,0.537260626620446
IRF6,CCDC142,0.5372543841675452
HIF3A,SNX22,0.5372390520340941
NPM1,ST8SIA1,0.5372313609899225
SCD5,IRGM,0.5372269300318536
SPIB,ADH4,0.5372224211774033
SHOX,C17orf65,0.5372071787503527
MAFF,TECRL,0.5371957890776852
SOX5,POLR3G,0.5371907231986426
NPM1,ELMO1,0.5371843764788142
ATRX,PDE6A,0.5371811671550497
IRF1,AICDA,0.5371779263958035
SP100,MOG,0.5371740147290262
LMX1B,ICAM4,0.5371620599643842
MDM4,KBTBD12,0.5371619378399206
ID3,APOBEC3F,0.5371611159821488
REL,CYP4V2,0.5371556589187805
SHOX,CHST1,0.537147582378496
LMX1B,CXorf36,0.5371473341909772
SP100,SCIN,0.5371461534849032
SP100,TINAGL1,0.5371401333565974
MDM4,ERCC-00046,0.5371364192297232
IRF1,ERCC-00002,0.5371279607421289
IRF1,MTFMT,0.5371254476445684
GCM1,ALPK1,0.5371251777694923
ZEB1,PLXNA2,0.5371121419408876
PPARA,DYDC1,0.5371104171489325
CIITA,ZNF829,0.5370943562313759
STAT2,CD84,0.5370866819426253
JUND,ST8SIA4,0.5370864024170137
GCM1,ZNF471,0.5370712264803471
SCD5,UGT2B15,0.537062173717909
SPIB,TET2,0.5370507704409084
SP100,RPL10A,0.5370490117736427
LMX1B,ARL11,0.5370341530161917
POU5F1,LEPREL1,0.5370239563428172
MAFF,TRIM7,0.5370166688094297
PPARD,GBP6,0.5370017003648846
CRABP2,GLIPR2,0.5369944215948224
SCD5,TMEM106A,0.5369924098920429
POU2AF1,ZFAT,0.5369777560775801
CRX,YAF2,0.5369353999048201
IFI16,FEZ1,0.5369168824483411
KLF8,ITGA5,0.5369084097571135
ID3,CER1,0.5369045160945618
GATA4,MYOCD,0.5368941594112746
MYOCD,GATA4,0.5368941594112746
MDM4,NOS1,0.5368844187584735
OTX2,PRDM1,0.5368708053938952
PRDM1,OTX2,0.5368708053938952
MAFF,RNF222,0.5368561740038789
ID3,MT-ND5,0.5368553080350414
MDM4,HSD3B7,0.5368488037831569
SCD5,CHST5,0.5368406899306404
HMGA1,MYCT1,0.5368154279349167
NFKBIA,SRGAP1,0.5368152847580304
SLA2,RAX2,0.5368052028396169
HIF3A,GP2,0.5367972730623654
POU2AF1,CCL5,0.5367927186608743
PRDM1,LHX1,0.5367257754071575
LMX1B,LOC100130451,0.5367078600196153
PPARA,APOL1,0.5367002190705229
POU5F1,NCAM1,0.5366948271928998
CIITA,ADRA1A,0.5366749041954118
SP100,SERINC5,0.5366713783351795
IRF1,ERCC-00096,0.5366594426650533
CRX,ABCC9,0.5366587156489736
SCD5,AKAP5,0.5366401267910024
GCM1,ARL11,0.5366374883458851
MAFF,CHRM3,0.5366178283627865
LMX1B,FBXL18,0.5366167301723428
CIITA,CLEC7A,0.5366024813430113
IFI16,ERCC-00130,0.5366008075453882
PRDM1,MAT2A,0.53659687404624
SP100,G6PC,0.5365961469254793
HMGA1,DKK4,0.5365937521956352
LIN28A,ERCC-00112,0.536590890953373
ATRX,RPS17,0.5365811411188965
ATRX,RPS17L,0.5365811411188965
LIN28A,GRHL2,0.5365577318750425
ID1,TMEM212,0.536542413569364
SPIB,AKR1B10,0.5365304501910312
SP100,SCAI,0.5365273761216292
STAT2,NLRP12,0.5365175060184946
CIITA,ORAI2,0.5364867545181468
SP100,CCDC72,0.5364713410251903
STAT2,ORC4,0.5364536487415701
GATA6,LRRC2,0.5364466683452908
SHOX2,DCAF6,0.5364421465532732
BRIP1,KLRD1,0.5364359409959856
SP100,TEP1,0.5364340907295504
SPIB,CDHR3,0.5364167218813644
PPARA,BMP8B,0.5364111413731119
SHOX,METTL7A,0.5364106036436137
PPARA,ACBD4,0.5364069553620766
SHOX2,PDLIM3,0.536404454600575
KLF8,OPTN,0.536402250110039
SHOX,TNNI1,0.53639713634913
ZEB2,GRHL2,0.536385451066275
CIITA,POLH,0.5363790561959118
SHOX2,COL13A1,0.5363577361214783
NPM1,SSBP1,0.5363565134471299
CRX,SYK,0.5363495705622405
ATRX,APOL6,0.5363416614326015
PRDM1,HAPLN1,0.5363327109980789
SHOX,PLCXD1,0.5363136267677231
CRX,ERCC-00043,0.5362918171357329
REL,IL12RB1,0.5362911836436879
POU2AF1,ADRA1A,0.5362868992832751
CRX,C1QTNF9,0.5362839639883169
EAF1,CAPZA1,0.5362768661882107
SOX17,BNIP3,0.536257429617051
POU2AF1,C17orf77,0.5362570938123744
NFKBIA,TMEM212,0.5362508079524556
SP100,RPS3A,0.5362495916765964
YBX1,SLIRP,0.5362199309959442
SCD5,ZNF483,0.5362120683215889
GCM1,ZNF713,0.5362022184914097
POU2AF1,DAB1,0.5362011006093049
POU2AF1,ARMC4,0.5361867000584356
LMX1B,CAMK1D,0.5361829805431683
MAFF,PATE4,0.536174696480687
SPIB,MS4A2,0.536151094184771
SP100,STAC2,0.5361314252590943
PPARA,KLLN,0.5361072262148674
CIITA,ZYG11A,0.5360869397013732
SHOX,COX7C,0.5360854590659516
PPARA,LOC100144595,0.5360694955142759
MAFF,CCL28,0.5360571606571087
POU2AF1,RINL,0.5360561500755819
IRF1,C8orf37,0.5360520804111397
SCD5,LMOD3,0.5360237375994686
SCD5,ZNF555,0.5360111248457775
POU2AF1,TTN,0.536007527597789
LMX1B,ZNF793,0.5359936252747501
SOX2,MYOF,0.5359926165864263
RBL1,LILRB3,0.5359840246493375
LMX1B,GRM6,0.5359839462493696
NPM1,KPNA2,0.5359644457650458
GATA4,NRP1,0.5359379168645968
CIITA,RAB42,0.5358910901587467
MDM4,MAB21L3,0.5358879945829021
POU2AF1,CLSTN2,0.5358812292787125
RBL1,HTR3B,0.5358696549779131
PPARD,TRIM58,0.5358426330103628
GCM1,BCL2L15,0.5358342984277165
PPARA,LMLN,0.5358100126130027
SCD5,LDHB,0.535804265869696
NR1H4,SPN,0.5357925308889219
REL,ARGFX,0.5357767148929253
SCD5,RPL10A,0.5357739254307454
HMGA1,ACOX3,0.5357539623384068
SMAD2,ZCCHC11,0.5357264437087412
RBL1,C9orf64,0.5357182722100137
LMX1B,MEFV,0.53571011768845
MDM4,TLCD2,0.5356890723384814
GCM1,TMEM212,0.5356885754352255
SHOX,ALG1L,0.5356782931273699
POU2AF1,TUBB2B,0.5356683011785741
LMX1B,PLXDC1,0.5356502064505442
SHOX,ARSD,0.5356479470192163
POU2AF1,PGPEP1,0.535623810326679
SOX2,GRIA4,0.5356110899939243
POU2AF1,UPK1B,0.5355977667956008
RBL1,CD209,0.5355906228624755
EGF,NXNL2,0.5355796490069682
MYCN,GNG11,0.5355664670599166
SCD5,RPL37A,0.535555647798046
MAFF,OTUD6A,0.5355388001253567
NFKBIA,MCM4,0.5355345319817336
RBL1,CCBE1,0.535532941802013
HMGA1,COL5A2,0.5355324897483954
SCD5,RPL12,0.5355314559574111
AHR,KREMEN1,0.5355200898201603
REL,CCL5,0.5355186954120955
HLX,SHOX2,0.5355099762676521
SHOX2,HLX,0.5355099762676521
AHR,ADRA1A,0.5354815167605964
SCD5,NMUR1,0.5354788049881377
KLF8,RAX2,0.5354705177864449
SMAD2,L2HGDH,0.535468854747932
PPARA,CYP8B1,0.5354682684527309
CRX,ERCC-00022,0.5354652051768231
SHOX,RD3,0.5354580428628302
PPARA,EXPH5,0.535452495991117
SP100,FAM55C,0.5354514675064117
POU2AF1,FUT6,0.5354482811135528
SCD5,CXorf21,0.5353962307512332
POU2AF1,ZFP14,0.5353932885125908
RBL1,GALNT6,0.5353821954147528
KLF8,RAN,0.5353629674725898
SHOX,ZNF329,0.5353487388073276
SMAD2,POTEM,0.5353416882202521
MAFF,ICA1L,0.5353147806707272
STAT2,CACNG8,0.5352740884916342
SHOX2,COBLL1,0.5352695723599911
MDM4,IBA57,0.5352605469681868
PRDM1,ELMO1,0.5352155049940542
SLA2,WNT7B,0.5352139407808841
NFKBIA,SPINT1,0.5351889447575197
GATA6,H1F0,0.5351858818046182
KLF8,SLC5A4,0.535183234232598
POU2AF1,ERCC-00092,0.5351708201968474
SP100,CEACAM5,0.5351673169734095
IRF1,ZNF578,0.5351659962661743
SLA2,TNFSF15,0.5351545377967005
EOMES,WLS,0.535141527328938
CIITA,ATCAY,0.5351410554840004
SP100,ZMAT1,0.5351350836410144
SHOX,TMEM105,0.5351317629350588
LMX1B,C9orf64,0.535119739388781
SP100,TRIM56,0.5351149415129456
OTX2,EOMES,0.5351116430639854
EOMES,OTX2,0.5351116430639853
KLF8,FGD6,0.5351022918084303
CRX,SCIN,0.5350790025306968
SKIL,RPL17,0.5350671948331299
MDM2,RPL41,0.5350634898738756
SHOX2,SIPA1L2,0.5350534813591274
SNAI2,BMP4,0.5350521655353143
ID1,ERCC-00009,0.5350501013661301
SCD5,HCAR1,0.5350461414786372
RBL1,ACBD4,0.5350429926012795
SHOX,ASB11,0.5350387121438038
SHOX,ZNF587,0.5350304391716536
NANOG,LCK,0.5350225852692752
MLLT3,COL5A2,0.53501154720619
RBL1,IAPP,0.5350033292417992
EAF1,AEBP2,0.5350022778524467
TIAL1,EIF2S3,0.5349887511342166
SP100,NOX4,0.5349817282533609
IFI16,MYCT1,0.5349809689708865
GATA6,BNIP3,0.5349807418677035
PPARA,ERCC-00171,0.5349750836439483
ID3,RPS10,0.5349479004530331
CRX,PRR23A,0.534906058532098
POU2AF1,GAL3ST4,0.5348742099434419
SHOX,LONRF2,0.5348656676921878
MAFF,MTRNR2L5,0.5348632031442799
PPARD,RAB42,0.5348443084540135
LMX1B,HPSE,0.5348382255378604
GCM1,VSTM4,0.5348372198350022
HIF3A,ERCC-00092,0.534837140392746
GCM1,MAGEA10,0.5348340974286964
NPM1,ELOVL2,0.5348319109992075
SPIB,STEAP4,0.5348230380285992
SCD5,SLC16A4,0.5348152136069266
CIITA,CRX,0.5348099759507856
CRX,CIITA,0.5348099759507856
MAFF,ZNF492,0.5347962200756945
ATRX,SLC14A2,0.5347893475118344
GATA4,POLR3G,0.5347879380188008
POU2AF1,CLEC19A,0.5347863686290576
PGR,ST8SIA1,0.5347788900165532
MAFF,LOC100144595,0.534753107832397
HIF3A,HAVCR2,0.5347517464143032
MAFF,MPP7,0.5347504742944207
EOMES,DSCAM,0.5347499028160703
SCD5,LIFR,0.5347447330343807
KLF8,SCD5,0.5347431814550122
SCD5,KLF8,0.5347431814550122
ID3,SRGAP1,0.5347358270266345
MYOCD,DNAJC15,0.534733024266509
ZEB2,NRP1,0.5347302471738106
CITED2,SHOX2,0.5347285585325576
SHOX2,CITED2,0.5347285585325576
CIITA,FUT6,0.5347244299604298
MEIS2,PRTG,0.5347183237020053
PPARA,FAM18B2,0.5347159765428238
CRX,FAM55C,0.5347149060983467
SOX5,KLHL6,0.5347090801480531
SP100,TRIM14,0.534691790843815
OTX2,GRHL2,0.534691760737445
MEIS2,SCNN1A,0.5346721500042033
PPARA,MPL,0.5346692058455804
SP100,C4orf26,0.5346690974168828
IFI16,SLC46A3,0.5346614195550824
SP100,WHAMM,0.5346465516605232
SP100,MSRB2,0.534642290389398
SHOX,SYNPO2L,0.5346273414348067
NANOG,SHANK2,0.5346256718032337
SLA2,SLC25A34,0.5346114210049436
POU2AF1,TLR10,0.5346103413738851
SHOX,ARHGAP31,0.5345997193538938
GATA6,C9orf135,0.5345944852399368
KLF8,FAM115A,0.5345925466489023
GATA6,ZAP70,0.5345923400145662
SPIB,KCNJ11,0.5345896195939961
HIF3A,PIK3CD,0.5345883032559225
MAFF,C14orf182,0.5345717264145434
SOX2,FAM89A,0.5345642671093523
SHOX,DEM1,0.5345634666007404
GCM1,SV2B,0.534551382077546
OTX2,CPE,0.5345450357382437
HIF3A,KCNJ5,0.5345319411816425
YBX1,PKM2,0.5345241357931797
STAT2,LHFPL5,0.5345096966263243
MYOCD,HAS2,0.5344884885208816
ZEB2,UNC5C,0.5344768783247932
PRDM1,NRCAM,0.5344692031234678
HIF3A,SIGLEC8,0.5344624352609917
SHOX,TRMT2B,0.5344609615119775
SHOX,ANGPT2,0.5344504244654856
SPIB,SLCO1A2,0.5344460854590422
RBL1,ZNF527,0.534437848652492
PPARA,C1orf210,0.5344364788981969
SP100,RPL12,0.5344360450049245
SPIB,MTFMT,0.5344124804400419
NFKBIA,CRHBP,0.5343833528615263
SKIL,CXADR,0.5343810099234969
HIF3A,IL17RA,0.5343766788849227
PTMA,HSPH1,0.5343723171797485
ID2,ABCC9,0.534344880746874
SMAD2,ACBD7,0.5343389051416552
NANOG,DKK4,0.5343179050236243
POU2AF1,ZNF441,0.534304381393326
CRX,ZNF234,0.5342809339785316
GCM1,ATP6V0D2,0.5342712756020931
SOX4,CAPZA1,0.534267157694917
HLX,LGR5,0.5342606674261824
HIF3A,ZNF490,0.5342564169848215
CIITA,MLANA,0.5342555567011337
MYOCD,MYOF,0.5342294001749075
GATA6,AGL,0.5342145573452487
POU2AF1,ADH4,0.5342004851001695
EOMES,VIM,0.5341682117370651
HOXC13,KLK5,0.5341665014639864
EGF,SCD5,0.5341633457079553
SCD5,EGF,0.5341633457079553
SHOX,ASB16,0.534148266566882
RBL1,INMT,0.5341393499537223
SHOX2,GBP5,0.5341321819084681
SCD5,NOP10,0.5341296154624424
HIF3A,LILRA6,0.5341113989370596
AHR,CLEC7A,0.5341000645045677
SLA2,ATCAY,0.5340988807103524
PTMA,L1TD1,0.5340970074610887
HMGA1,GYPE,0.5340963528693101
HIF3A,GSDMA,0.5340952156752877
IRF1,MOGAT3,0.5340894085565246
HIF3A,KCNE4,0.5340819796659915
RBL1,LRRC25,0.5340591672012761
SHOX2,LDHB,0.5340590730154187
SCD5,APOBEC3F,0.5340380707568441
BRIP1,SPINLW1,0.5339982905069278
POU2AF1,ICAM4,0.5339882329494074
HMGA1,SERHL2,0.5339806015969879
IRF1,CD82,0.5339293871440116
LMX1B,TMEM184A,0.5339086757354816
CRX,AKR1B10,0.5339077546764113
GCM1,C15orf2,0.5338924564822989
IRF1,GDNF,0.5338875629685172
RBL1,LILRA6,0.5338709891989728
SHOX,IL1R1,0.5338704411731904
SP100,MYL10,0.5338511538369648
GCM1,OPA3,0.5338278077877773
PPARA,ATAD3C,0.5338260650573834
SMAD2,TOR1AIP2,0.533818591902196
EGF,RAX2,0.53381772108719
SCD5,ALG1L,0.5338103394436478
SP100,SLC6A14,0.5338029026832631
PPARA,APOLD1,0.5337987267665195
MYOCD,WNT5A,0.5337900637014323
TLE3,BMP4,0.5337708792071416
GCM1,IRAK4,0.5337641371846105
KLF8,ENC1,0.5337632626584105
ID3,RPS7,0.5337436739818068
CRX,ZNF445,0.533732805624132
SPIB,FAM153B,0.5337264965929568
HIF3A,TMC7,0.5337197028659971
PPARD,CACNG8,0.5337182697851569
IRF1,ADH4,0.533663434061784
HIF3A,TMPRSS11B,0.5336618794164315
SPIB,RASA4,0.5336607770921924
IFI16,ERCC-00004,0.5336246705035276
PTMA,GNL3,0.5336159555539509
MDM4,PXMP4,0.5336121311515603
SHOX2,FAM114A1,0.5335897673838423
KLF8,LRRC2,0.5335878480139054
SOX2,IRX3,0.5335809674628096
HIF3A,ERCC-00074,0.5335660137508641
SMAD2,MCF2L2,0.5335390710232031
HIF3A,FAM73A,0.5335378501422664
SOX5,BNIP3,0.533517319477381
SLA2,FFAR2,0.5335172937443333
GCM1,IRF1,0.5335122494859929
IRF1,GCM1,0.5335122494859929
NANOG,NCAM1,0.5335036187758748
SMAD2,RPS26,0.5335029131777498
MYOCD,BAG3,0.5334925495490728
HIF3A,ANKRD36B,0.5334788863023245
POU2AF1,CCBP2,0.533476403980687
EOMES,ITGA5,0.5334760719451715
MDM4,ZNF736,0.5334548143091031
SCD5,MT-ATP8,0.5334535054258536
POU2AF1,C12orf77,0.5334431099215654
HIF3A,C12orf77,0.5334424245542572
SCD5,ELMO1,0.5334392090520529
SP100,DFFB,0.5334329455280281
PTMA,CD48,0.5334303205288222
MAFF,IL10,0.533420881228456
MYOCD,FREM1,0.5334079079350605
IFI16,SSBP1,0.5334074008892834
SPIB,NUAK2,0.5333905694661124
ATRX,XRCC2,0.5333899435250723
KLF8,NPM1,0.5333897278468376
NPM1,KLF8,0.5333897278468376
SMAD2,ST8SIA4,0.5333628716547254
POU2AF1,TTC3,0.5333600852170642
SPIB,ZBTB3,0.5333299888249989
LMX1B,TLR10,0.5333261000282088
IRF6,SIGLEC10,0.5333183184681675
MYOCD,ARL4D,0.5332973913830388
ID1,ERCC-00111,0.5332916574370233
RBL1,BEND2,0.5332841293692173
STAT2,TNFRSF9,0.5332835603194046
FOXF1,COX7C,0.5332664381627752
POU2AF1,LPP,0.5332660989215744
JUND,ABCC9,0.5332509660822969
ENO1,PTMA,0.5332489704897848
PTMA,ENO1,0.5332489704897848
IRF1,TNIP3,0.5332480235216831
SPIB,PACS2,0.5332387404783578
HIF3A,ERCC-00108,0.5332362713941899
POU5F1,TRDN,0.5332328242155286
POU2AF1,MT-ND4,0.5332187140100944
MDM4,PAPLN,0.5332108178300161
MDM4,ZNF716,0.5331929661336007
ATRX,ZNF441,0.5331912490027525
SCD5,CEACAM8,0.533179814028559
CRX,LRRC57,0.5331740670115039
MDM4,MYLK3,0.533163045734739
SP100,C1orf150,0.53315638699791
PPARA,MYL10,0.5331477234928446
HIF3A,FAM18B2,0.5331461863223679
PPARA,DISC1,0.5331205900042189
MDM4,OR7D2,0.5331148791457953
STAT2,ERCC-00060,0.5330961111339938
HIF3A,MAGEB10,0.5330523683397292
AHR,C9orf64,0.5330507410188446
STAT2,C8orf80,0.5330423266782236
REL,C8orf80,0.5330402493795089
GCM1,TBXA2R,0.5330381531136973
POU2AF1,ZAP70,0.5330157065000581
KLF8,HSPA8,0.5330154841134263
HIF3A,ARL11,0.5330047699581716
CIITA,GTPBP5,0.532998232324469
SP100,TMEM120B,0.532961557327433
MEIS2,ESRP1,0.5329309785280234
RBL1,GUCA1B,0.5329119356843192
CIITA,OR7D2,0.5329066144918796
SP100,MSS51,0.5328949167623166
CRX,MFSD11,0.5328801008946732
SMAD2,RPL19,0.5328746196328764
GCM1,RAB42,0.5328697079846361
MDM4,CCBE1,0.5328661655559409
NPM1,ASNS,0.5328645818302783
PPARA,DUSP19,0.5328610415192554
CIITA,LRRN4CL,0.5328354062938072
GCM1,HSD3B7,0.532799591842049
SHOX,AKNA,0.5327920307464016
IRF1,SWSAP1,0.5327661022684191
SLA2,CDH23,0.53275192902559
IRF1,WFDC8,0.5327398203882869
HMGA1,ERCC-00042,0.532736685915616
IRF1,CYB561D1,0.5327300093750613
MAFF,GALNTL2,0.5327252479352981
SHOX,SWSAP1,0.5327218809018847
STAT2,LOC100506688,0.5327201326040218
PPARA,C14orf182,0.5326992540897209
ID2,RHOBTB3,0.5326922210994349
PPARA,TLR7,0.5326743134478327
IRF1,ZNF548,0.5326624144238536
SHOX,SLFN13,0.532647957931475
SHOX,JRK,0.5326469185133589
MDM4,TECRL,0.532633013837733
PPARD,TNFAIP8L3,0.5325731288307713
CRX,FBXL13,0.5325705674196607
RBL1,PDE11A,0.5325587480021188
CTBP1,CTTN,0.532548397004662
SOX5,SFRP2,0.532544345670439
RBL1,BNIPL,0.5325443410101486
IRF1,UPK1B,0.5325393388268267
SCD5,TLR6,0.5325329699867662
POU2AF1,PLXDC1,0.532531188135114
PPARA,CCDC144A,0.5325258035185709
EOMES,APOBEC3F,0.5325232912351676
CIITA,ZNF835,0.5325220512675098
IRF1,EMR2,0.5325190179513547
POU5F1,PRTG,0.5325127811075031
AHR,KBTBD12,0.5325102905418626
SOX5,FEZ1,0.5324965969260843
SPIB,ZNF441,0.5324942338019277
SPIB,DPH3P1,0.5324786726415821
EOMES,RFPL2,0.532474808442807
LMX1B,CTSS,0.5324709840472241
KLF8,TOMM7,0.5324624292143235
OTX2,ASTN2,0.5324616661104169
SHOX,EID2B,0.5324403788609143
SLA2,BCL2L15,0.5324358820082604
NFKBIA,PHLDA1,0.532402035299446
CRX,SLC9A7,0.532395952498672
SHOX2,C1orf61,0.5323786224227522
POU2AF1,KCNA7,0.5323496433883768
MAFF,RASGRP4,0.5323421399669261
KLF8,ROR2,0.5323342597574725
SOX5,TMSB10,0.5323190519667146
SP100,DMBX1,0.5323022372962238
SP100,CYP20A1,0.5322983266271706
SP100,ARL17A,0.5322949970699475
SCD5,MT-CYB,0.5322918011470982
PPARA,ICA1L,0.532268371839523
CIITA,CCL22,0.5322617222224582
HIF3A,C9orf64,0.5322589373387109
NFIB,APOL6,0.5322361573840108
ATRX,SPN,0.5322183424051714
RBL1,PALM2,0.5322171086531329
NPM1,HTRA1,0.5321951264045064
YBX1,ERCC-00004,0.5321925693978791
SCD5,SLAMF6,0.5321804494923423
LIN28A,KLHL6,0.5321791569382024
PRDM1,SEPHS1,0.5321742025331662
STAT2,CABP4,0.5321666488938565
SMAD2,OXTR,0.5321660942170097
CRX,ZNF276,0.5321560078739401
SOX2,APOBEC3D,0.532150725286056
POU2AF1,VSTM4,0.5321308847913421
IFI16,PPAPDC1A,0.532130186474575
SOX11,TIAL1,0.532127681908849
TIAL1,SOX11,0.532127681908849
NANOG,CNTNAP2,0.5321153934442773
SOX4,TSPYL1,0.5321153917183203
IRF1,GRIPAP1,0.5320949076213449
SPIB,IL2RA,0.532091971391153
POU2AF1,PTPRZ1,0.5320904258377397
GATA4,ITGA6,0.5320780094676879
IFI16,ABRACL,0.532070981502527
SOX17,S1PR3,0.5320573318326955
MEIS2,NRP2,0.5320489488648835
SP100,PODNL1,0.532046008857789
SCD5,GALNT6,0.5320336373052166
PPARA,MCTP2,0.5320191098452531
SHOX,MANSC1,0.5320149341040853
CRX,ITGAL,0.5319876626708653
SHOX,SLC35E2,0.5319720495147664
RBL1,CHST6,0.5319604736500623
SOX17,AGL,0.5319565219503629
SPIB,MARCH2,0.5319545047510668
SCD5,ERCC-00145,0.5319297345647273
MAFF,MMRN2,0.5319290474939355
KLF8,LIFR,0.5319214185254053
MYOCD,AP1M2,0.5319152460915556
PPARD,FAM115C,0.5319151466400144
ID2,APOL6,0.5319071130104026
SHOX,CEP104,0.5319047015636565
GCM1,ODF2L,0.5318937485920452
MAFF,CXorf38,0.5318867200751856
FOXF1,LIFR,0.5318678302819784
MDM4,LHFPL5,0.5318436607939085
RBL1,GTF2H2C,0.5318363836084288
POU2AF1,TMOD1,0.5318325714121048
SMAD2,REXO1L1,0.5318066839934068
SOX11,DPYSL2,0.531798975505872
ID3,ST8SIA1,0.5317964221507601
SHOX,SVOP,0.5317885330217798
SOX11,BRD3,0.5317865426351763
KLF8,FCAR,0.5317624889295217
MAFF,DSCR6,0.5317619601558128
HIF3A,MT-CO1,0.5317436736683904
CRX,PRDM7,0.5317434245726416
IRF1,ZNF551,0.5317327063563836
NFKBIA,HS3ST3A1,0.531723670454871
SHOX,R3HDM2,0.5317074396572087
NANOG,CD48,0.5317048369348899
MDM4,FCAR,0.531691833208633
MDM4,BEND2,0.5316714403662289
ID2,AP1S2,0.5316712663201726
AHR,FUT6,0.531664148940279
PTMA,MRPL22,0.5316626146821377
SP100,ABHD15,0.531643303483344
CRX,SH3BP2,0.531632191161113
SHOX2,MCCC1,0.5316030937812779
NANOG,PLXNA2,0.5315896403865157
RBL1,DUXA,0.5315886702283287
LIN28A,ST8SIA1,0.5315835816877101
SPIB,TMEM45B,0.5315691848275279
SHOX,TRIM65,0.5315691566805939
ZEB1,ESRP1,0.5315613758501421
SPIB,NOX4,0.5315271085054529
GCM1,ZNF835,0.5315246798779498
SPIB,PRIC285,0.5315169038656318
SOX5,OXTR,0.5314932254884162
ID3,ORC4,0.5314750759145298
SPIB,MCTP2,0.5314728378027135
GCM1,LRRN4CL,0.5314716163759087
NPM1,CCT5,0.5314664993608966
SP100,KIAA1755,0.5314651748842978
GATA4,FAM89A,0.5314503848650266
GCM1,MEFV,0.5314417230133833
GCM1,LOC100130451,0.53143584633765
RBL1,ZNF491,0.5314358406307627
POU5F1,ZNF516,0.5314188521202148
NPM1,PROM1,0.5314099947812666
RBL1,SLC16A4,0.5313850977705967
HIF3A,PGPEP1,0.531384522443304
SHOX,C15orf40,0.5313746705165932
IRF1,NOS3,0.5313684576965583
KLF8,LPIN1,0.531367074139902
SHOX2,LOC100130451,0.5313404331744639
SCD5,METTL20,0.5313230449612006
SHOX,FCRL1,0.5313146353729595
MAFF,TMEM130,0.5313040949329046
HIF3A,SERINC5,0.5312955051207622
SHOX,PLA2G7,0.5312945870940841
SOX11,PTBP2,0.5312778658567145
HIF3A,EREG,0.5312769408784217
SCD5,APOBEC3D,0.5312728700028453
IFI16,GLIPR1L1,0.531267995951778
IRF1,MMRN2,0.5312612366115044
GATA6,NRP1,0.5312501539162389
SHOX2,SOX5,0.5312490938078172
SOX5,SHOX2,0.5312490938078172
GATA6,MAN1A1,0.5312398287531848
MAFF,EXD1,0.5312194881731851
SMAD2,UBA6,0.5312071597052302
SKIL,PTEN,0.5312066376536223
MCM5,COL5A2,0.5311855007127142
RBL1,CPA4,0.5311780604742213
CRX,NCCRP1,0.531170738900824
IFI16,APLNR,0.5311625508851117
RBL1,RASGRP4,0.5311616184125626
POU2AF1,PPARA,0.5311593501937099
PPARA,POU2AF1,0.5311593501937099
LMX1B,PAPLN,0.5311590470839825
MYCN,MT1X,0.531149756022593
SPIB,G6PC,0.5311490542178643
IFI16,CLDN6,0.531141689639544
ATRX,LILRA6,0.5311307010955308
SP100,BCAS1,0.5311260581762794
AHR,CCDC125,0.5311173606966813
RBL1,FAM123C,0.5311127820603888
GATA6,CYB5A,0.5311095252271749
POU5F1,UCHL1,0.531098410513662
GATA6,PENK,0.5310980136687359
POU2AF1,MS4A10,0.5310861677863312
SHOX,NEK10,0.5310727242155203
SHOX,CLCC1,0.5310678811499964
GCM1,KBTBD12,0.5310475178010596
PPARA,PIGR,0.531046274999517
SKIL,YWHAE,0.5310436800676165
PPARA,HRH4,0.531029292539537
SMAD2,SPN,0.5310100384044459
SMAD2,ACOX3,0.53100609491705
SOX5,CD99,0.5309986698350965
SCD5,SGSM1,0.530991167769528
GATA6,SYT6,0.5309904511309006
HIF3A,ERCC-00046,0.5309724844867221
RBL1,NMNAT1,0.5309711378722405
SHOX,CD82,0.530963659789292
RBL1,DTX3L,0.5309498513392655
SHOX2,PMEL,0.5309399585454099
IRF1,IRGQ,0.5309347179915987
ID1,ERCC-00043,0.5309261225072668
RBL1,HES2,0.5309257319873286
REL,CABP4,0.5309175419702407
MEIS2,VIM,0.5309041096677077
SP100,KLHL5,0.5308823460770224
GCM1,SPIB,0.5308810490616658
SPIB,GCM1,0.5308810490616658
NFKBIA,REXO1L1,0.5308806304155986
SPIB,GPR4,0.5308678259783379
SPIB,GPR12,0.5308658154160996
ID1,ELMO1,0.530860884829659
TBX3,NTS,0.5308596819785488
SHOX,ULBP1,0.5308513799220858
POU5F1,AGL,0.5308456904715335
ATRX,TET2,0.5308298885842921
CRABP2,LHX1,0.5308224863218075
PGR,PRDM1,0.5308187242587289
PRDM1,PGR,0.5308187242587289
IFI16,TTC39B,0.530818545115785
OTX2,SEMA6A,0.5308140169818706
SCD5,RPL4,0.5308065882375256
MAFF,OLFML2A,0.5307994755373108
